Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Close Diff Prev Day,Number of Tweets,average_sentiment
2021-12-30,353.7766724,365.1833191,351.0499878,356.7799988,356.7799988,47040900,TSLA,-5.283325200000036,123.0,0.10571951219512195
2021-12-31,357.813324,360.6666565,351.5299988,352.2600098,352.2600098,40733700,TSLA,-4.51998900000001,128.0,0.1776875
2022-01-03,382.5833435,400.3566589,378.6799927,399.9266663,399.9266663,103931400,TSLA,47.666656500000045,307.0,0.14482312703583064
2022-01-04,396.5166626,402.6666565,374.3500061,383.1966553,383.1966553,100248300,TSLA,-16.730011000000047,140.0,0.08949
2022-01-05,382.2166748,390.1133423,360.3366699,362.706665,362.706665,80119800,TSLA,-20.489990299999988,154.0,0.1186487012987013
2022-01-06,359.0,362.6666565,340.1666565,354.8999939,354.8999939,90336600,TSLA,-7.80667109999996,117.0,0.14082649572649575
2022-01-07,360.1233215,360.3099976,336.6666565,342.3200073,342.3200073,84164700,TSLA,-12.57998660000004,135.0,0.10427777777777779
2022-01-10,333.3333435,353.0333252,326.6666565,352.706665,352.706665,91815000,TSLA,10.3866577,150.0,0.1786326666666667
2022-01-11,351.2233276,358.6166687,346.2733459,354.7999878,354.7999878,66063300,TSLA,2.09332280000001,109.0,0.20716880733944953
2022-01-12,359.6166687,371.6133423,357.5299988,368.7399902,368.7399902,83739000,TSLA,13.940002400000026,147.0,0.1719904761904762
2022-01-13,369.6900024,371.8666687,342.1799927,343.8533325,343.8533325,97209900,TSLA,-24.8866577,156.0,0.1105
2022-01-14,339.9599915,350.6666565,337.793335,349.8699951,349.8699951,72924300,TSLA,6.016662599999961,163.0,0.22542944785276073
2022-01-18,342.2033386,356.9299927,338.686676,343.5033264,343.5033264,66743400,TSLA,-6.366668699999991,99.0,0.150110101010101
2022-01-19,347.2366638,351.5566711,331.6666565,331.8833313,331.8833313,75442500,TSLA,-11.619995099999983,101.0,0.1020930693069307
2022-01-20,336.5766602,347.2200012,331.3333435,332.0899963,332.0899963,70488600,TSLA,0.20666499999998678,104.0,0.17703653846153847
2022-01-21,332.1133423,334.8500061,313.5,314.6333313,314.6333313,103416000,TSLA,-17.456664999999987,159.0,0.07062389937106918
2022-01-24,301.5866699,311.1700134,283.8233337,310.0,310.0,151565700,TSLA,-4.633331300000009,164.0,0.08121646341463415
2022-01-25,304.7333374,317.0866699,301.0700073,306.1333313,306.1333313,86595900,TSLA,-3.866668699999991,157.0,0.14123694267515924
2022-01-26,317.4766541,329.230011,302.0,312.4700012,312.4700012,104867400,TSLA,6.336669900000004,314.0,0.17359171974522294
2022-01-27,311.1199951,311.7966614,276.3333435,276.3666687,276.3666687,147109500,TSLA,-36.10333250000002,263.0,0.08980152091254752
2022-01-28,277.186676,285.8333435,264.0033264,282.1166687,282.1166687,134789100,TSLA,5.75,187.0,0.168148128342246
2022-01-31,290.9033203,312.6633301,287.3500061,312.2399902,312.2399902,104436000,TSLA,30.12332150000003,131.0,0.1519969465648855
2022-02-01,311.7366638,314.5666809,301.6666565,310.4166565,310.4166565,73138200,TSLA,-1.8233337000000347,114.0,0.16472368421052633
2022-02-02,309.3933411,310.5,296.4700012,301.8866577,301.8866577,66792900,TSLA,-8.529998799999987,96.0,0.13478854166666668
2022-02-03,294.0,312.3333435,293.5066528,297.0466614,297.0466614,78855600,TSLA,-4.839996299999996,100.0,0.127335
2022-02-04,299.0733337,312.1666565,293.7233276,307.7733459,307.7733459,73625400,TSLA,10.726684499999976,81.0,0.23214938271604937
2022-02-07,307.9299927,315.9233398,300.9033203,302.4466553,302.4466553,60994500,TSLA,-5.326690600000006,83.0,0.1268987951807229
2022-02-08,301.8433228,308.7633362,298.2666626,307.3333435,307.3333435,50729100,TSLA,4.886688200000037,110.0,0.20008727272727272
2022-02-09,311.6666565,315.4233398,306.6666565,310.6666565,310.6666565,52259400,TSLA,3.3333129999999755,87.0,0.14244827586206898
2022-02-10,302.7900085,314.6033325,298.8999939,301.5166626,301.5166626,66126900,TSLA,-9.14999389999997,68.0,0.14429411764705882
2022-02-11,303.2099915,305.3200073,283.5666809,286.6666565,286.6666565,79645800,TSLA,-14.85000610000003,99.0,0.10576464646464645
2022-02-14,287.1900024,299.6266785,284.3833313,291.9200134,291.9200134,67756500,TSLA,5.253356900000028,114.0,0.23165175438596491
2022-02-15,300.0,307.6666565,297.793335,307.4766541,307.4766541,57286200,TSLA,15.556640700000003,88.0,0.3002852272727273
2022-02-16,304.6833191,308.8099976,300.4033203,307.7966614,307.7966614,51294300,TSLA,0.3200072999999861,75.0,0.155032
2022-02-17,304.4200134,306.1666565,291.3666687,292.1166687,292.1166687,55178400,TSLA,-15.679992700000014,102.0,0.11770980392156861
2022-02-18,295.3333435,295.6233215,279.2033386,285.6600037,285.6600037,68501700,TSLA,-6.456664999999987,85.0,0.17951411764705882
2022-02-22,278.043335,285.5766602,267.0333252,273.8433228,273.8433228,83288100,TSLA,-11.816680899999994,103.0,0.16207184466019417
2022-02-23,276.8099976,278.4333191,253.5200043,254.6799927,254.6799927,95256900,TSLA,-19.163330099999996,154.0,0.11588311688311688
2022-02-24,233.4633331,267.4933472,233.3333282,266.9233398,266.9233398,135322200,TSLA,12.243347099999994,106.0,0.01841037735849056
2022-02-25,269.7433472,273.1666565,260.7999878,269.956665,269.956665,76067700,TSLA,3.033325199999979,61.0,0.15315081967213115
2022-02-28,271.6700134,292.2866821,271.5700073,290.1433411,290.1433411,99006900,TSLA,20.1866761,103.0,0.1455980582524272
2022-03-01,289.8933411,296.6266785,284.5933228,288.1233215,288.1233215,74766900,TSLA,-2.020019600000012,76.0,0.2240078947368421
2022-03-02,290.7099915,295.4933472,281.4233398,293.2966614,293.2966614,74643300,TSLA,5.17333990000003,87.0,0.1703425287356322
2022-03-03,292.9233398,295.480011,277.5333252,279.7633362,279.7633362,61623600,TSLA,-13.533325199999979,90.0,0.19579111111111114
2022-03-04,283.0333252,285.2166748,275.0533447,279.4299927,279.4299927,66999600,TSLA,-0.3333435000000122,107.0,0.23852523364485984
2022-03-07,285.4333191,288.7133179,268.1900024,268.1933289,268.1933289,72494100,TSLA,-11.23666380000003,84.0,0.17101904761904763
2022-03-08,265.1766663,283.3299866,260.7233276,274.7999878,274.7999878,80399100,TSLA,6.6066589000000135,101.0,0.15947128712871286
2022-03-09,279.8266602,286.8533325,277.3366699,286.3233337,286.3233337,59184000,TSLA,11.523345899999981,86.0,0.1897732558139535
2022-03-10,283.8166809,284.8166809,270.1199951,279.4333191,279.4333191,58648500,TSLA,-6.890014599999972,102.0,0.1425862745098039
2022-03-11,280.0666809,281.2666626,264.5899963,265.1166687,265.1166687,67037100,TSLA,-14.316650400000015,94.0,0.043507446808510646
2022-03-14,260.2033386,266.8999939,252.0133362,255.456665,255.456665,71152200,TSLA,-9.660003700000004,94.0,-0.0029010638297872317
2022-03-15,258.4233398,268.5233459,252.1900024,267.2966614,267.2966614,66841200,TSLA,11.839996400000018,99.0,0.137320202020202
2022-03-16,269.6666565,280.6666565,267.4200134,280.0766602,280.0766602,84028800,TSLA,12.779998799999987,82.0,0.11482195121951219
2022-03-17,276.9966736,291.6666565,275.2399902,290.5333252,290.5333252,66582900,TSLA,10.456664999999987,81.0,0.2538037037037037
2022-03-18,291.4966736,302.6166687,289.1300049,301.7966614,301.7966614,100414200,TSLA,11.263336200000026,82.0,0.22743048780487804
2022-03-21,304.9933472,314.2833252,302.3633423,307.0533447,307.0533447,81981600,TSLA,5.25668330000002,99.0,0.146089898989899
2022-03-22,310.0,332.6199951,307.25,331.3266602,331.3266602,105868500,TSLA,24.273315499999967,218.0,0.22555091743119265
2022-03-23,326.6466675,346.8999939,325.4666748,333.0366821,333.0366821,120676200,TSLA,1.7100219000000152,129.0,0.1803170542635659
2022-03-24,336.5766602,341.4966736,329.6000061,337.9733276,337.9733276,68920800,TSLA,4.936645499999997,100.0,0.234054
2022-03-25,336.0,340.6000061,332.4400024,336.8800049,336.8800049,62031600,TSLA,-1.0933226999999874,80.0,0.2054325
2022-03-28,355.0333252,365.9599915,351.2000122,363.9466553,363.9466553,102506100,TSLA,27.066650399999958,196.0,0.1940964285714286
2022-03-29,369.3299866,371.5899963,357.7033386,366.5233459,366.5233459,73614900,TSLA,2.5766906000000063,103.0,0.203178640776699
2022-03-30,363.7233276,371.3166809,361.3333435,364.6633301,364.6633301,59865000,TSLA,-1.8600157999999851,98.0,0.07740816326530613
2022-03-31,364.8566589,367.7133179,358.8800049,359.2000122,359.2000122,48992700,TSLA,-5.463317899999993,92.0,0.22671195652173914
2022-04-01,360.3833313,364.9166565,355.5466614,361.5299988,361.5299988,54263100,TSLA,2.329986599999984,113.0,0.10144690265486725
2022-04-04,363.1266785,383.3033447,357.5100098,381.8166809,381.8166809,82035900,TSLA,20.286682100000007,154.0,0.20944805194805197
2022-04-05,378.7666626,384.2900085,362.4333191,363.7533264,363.7533264,80075100,TSLA,-18.063354500000003,112.0,0.15056339285714285
2022-04-06,357.8233337,359.6666565,342.5666809,348.5866699,348.5866699,89348400,TSLA,-15.166656499999988,96.0,0.17008541666666666
2022-04-07,350.7966614,358.8633423,340.5133362,352.4200134,352.4200134,79447200,TSLA,3.8333435000000122,144.0,0.2079513888888889
2022-04-08,347.7366638,349.480011,340.813324,341.8299866,341.8299866,55013700,TSLA,-10.590026800000032,241.0,0.25139502074688796
2022-04-11,326.7999878,336.1566772,324.8800049,325.3099976,325.3099976,59357100,TSLA,-16.51998900000001,117.0,0.1713102564102564
2022-04-12,332.5466614,340.3966675,325.5333252,328.9833374,328.9833374,65976000,TSLA,3.673339800000008,94.0,0.1353
2022-04-13,327.0266724,342.0799866,324.3666687,340.7900085,340.7900085,55121100,TSLA,11.806671100000017,89.0,0.10820224719101125
2022-04-14,333.0966797,337.5700073,327.3966675,328.3333435,328.3333435,58422300,TSLA,-12.456664999999987,179.0,0.14729497206703912
2022-04-18,329.6766663,338.3066711,324.4700012,334.7633362,334.7633362,51715200,TSLA,6.429992700000014,107.0,0.06634953271028038
2022-04-19,335.019989,344.980011,331.7766724,342.7166748,342.7166748,49847700,TSLA,7.953338599999995,97.0,0.10641340206185568
2022-04-20,343.3333435,344.6666565,325.0833435,325.7333374,325.7333374,70711200,TSLA,-16.98333740000004,350.0,0.16059257142857142
2022-04-21,358.2433472,364.0733337,332.1400146,336.2600098,336.2600098,105416400,TSLA,10.526672399999995,206.0,0.1531504854368932
2022-04-22,338.3033447,344.9500122,331.3333435,335.0166626,335.0166626,69696600,TSLA,-1.2433471999999597,114.0,0.09414298245614035
2022-04-25,326.3233337,336.206665,325.1000061,332.6733398,332.6733398,68341200,TSLA,-2.34332280000001,156.0,0.22200641025641027
2022-04-26,331.8099976,333.3333435,291.6666565,292.1400146,292.1400146,136133700,TSLA,-40.533325200000036,217.0,0.10259170506912442
2022-04-27,299.5266724,306.0,292.4533386,293.8366699,293.8366699,76956300,TSLA,1.6966553000000317,123.0,0.1494829268292683
2022-04-28,299.9933472,300.0,273.8999939,292.5033264,292.5033264,124948500,TSLA,-1.3333435000000122,138.0,0.12982753623188406
2022-04-29,300.75,311.4666748,290.0,290.2533264,290.2533264,88133100,TSLA,-2.25,218.0,0.21781697247706422
2022-05-02,286.9233398,302.1199951,282.6766663,300.980011,300.980011,75781500,TSLA,10.726684599999999,103.0,0.23860291262135921
2022-05-03,301.0599976,308.0266724,296.1966553,303.0833435,303.0833435,63709500,TSLA,2.103332500000022,71.0,0.2008281690140845
2022-05-04,301.313324,318.5,295.0933228,317.5400085,317.5400085,81643800,TSLA,14.456664999999987,94.0,0.17110744680851064
2022-05-05,313.0066528,315.2000122,285.8999939,291.0933228,291.0933228,92519100,TSLA,-26.44668569999999,99.0,0.1731888888888889
2022-05-06,295.6666565,296.0,281.0366821,288.5499878,288.5499878,72903000,TSLA,-2.5433350000000132,124.0,0.16087338709677418
2022-05-09,278.8166809,281.8766785,260.3833313,262.3699951,262.3699951,90810300,TSLA,-26.179992700000014,125.0,0.1113224
2022-05-10,273.1033325,275.1199951,258.0833435,266.6799927,266.6799927,84401700,TSLA,4.309997600000031,146.0,0.09265342465753425
2022-05-11,265.0,269.9233398,242.3999939,244.6666718,244.6666718,97224600,TSLA,-22.013320900000025,137.0,0.06664014598540145
2022-05-12,233.6666718,253.2200012,226.6666718,242.6666718,242.6666718,140313000,TSLA,-2.0,137.0,0.11669343065693431
2022-05-13,257.8266602,262.4500122,250.5233307,256.5299988,256.5299988,92150700,TSLA,13.863326999999998,111.0,0.18407297297297298
2022-05-16,255.7200012,256.5866699,239.6966705,241.456665,241.456665,86098500,TSLA,-15.0733338,112.0,0.03559017857142857
2022-05-17,249.1199951,254.8266602,242.9499969,253.8699951,253.8699951,80236200,TSLA,12.413330100000024,85.0,0.057316470588235295
2022-05-18,248.1733398,253.5,233.6033325,236.6033325,236.6033325,87811800,TSLA,-17.266662600000018,131.0,0.057754961832061066
2022-05-19,235.6666718,244.6666718,231.3699951,236.4733276,236.4733276,90296700,TSLA,-0.13000489999998877,142.0,0.07566760563380281
2022-05-20,237.9966736,240.5266724,211.0,221.3000031,221.3000031,144973200,TSLA,-15.173324500000007,242.0,0.13445413223140495
2022-05-23,218.3399963,226.6533356,212.6866608,224.9666595,224.9666595,88903500,TSLA,3.6666563999999937,138.0,0.09371521739130435
2022-05-24,217.843338,217.9733276,206.8566742,209.386673,209.386673,89092500,TSLA,-15.57998649999999,142.0,0.1158112676056338
2022-05-25,207.9499969,223.1066742,207.6699982,219.6000061,219.6000061,92139300,TSLA,10.2133331,128.0,0.08374140625
2022-05-26,220.4733276,239.5566711,217.886673,235.9100037,235.9100037,106003200,TSLA,16.309997600000003,86.0,0.22813953488372093
2022-05-27,241.0833282,253.2666626,240.1766663,253.2100067,253.2100067,89295000,TSLA,17.300003000000004,98.0,0.18315306122448982
2022-05-31,257.9466553,259.6000061,244.7433319,252.7533264,252.7533264,101914500,TSLA,-0.45668030000001636,69.0,0.22538405797101452
2022-06-01,251.7200012,257.3266602,243.6399994,246.7899933,246.7899933,77247900,TSLA,-5.9633331,92.0,0.15906521739130436
2022-06-02,244.156662,264.2099915,242.0666656,258.3333435,258.3333435,93473100,TSLA,11.54335020000002,125.0,0.20350559999999998
2022-06-03,243.2266693,247.7966614,233.4166718,234.5166626,234.5166626,112393800,TSLA,-23.816680900000023,202.0,0.05365247524752475
2022-06-06,244.3533325,244.8666687,234.3500061,238.2799988,238.2799988,84204600,TSLA,3.7633361999999977,80.0,0.07982750000000001
2022-06-07,234.0,239.9966736,230.093338,238.886673,238.886673,72808500,TSLA,0.6066742000000147,79.0,0.10874556962025315
2022-06-08,240.0866699,249.9633331,239.1766663,241.8666687,241.8666687,76210500,TSLA,2.9799956999999893,85.0,0.18050941176470586
2022-06-09,249.3399963,255.5466614,239.3266602,239.706665,239.706665,96491400,TSLA,-2.1600037000000043,122.0,0.2422
2022-06-10,235.156662,239.5,227.9133301,232.2299957,232.2299957,97536600,TSLA,-7.4766692999999975,138.0,0.19818985507246378
2022-06-13,223.1666718,226.6333313,214.6833344,215.7366638,215.7366638,102767400,TSLA,-16.493331899999987,108.0,0.12048518518518518
2022-06-14,218.2866669,226.3300018,211.7366638,220.8899994,220.8899994,97988700,TSLA,5.153335599999991,73.0,0.17463698630136987
2022-06-15,220.9166718,235.6633301,218.1499939,233.0,233.0,119131800,TSLA,12.110000600000006,88.0,0.22859431818181816
2022-06-16,222.7366638,225.1666718,208.6933289,213.1000061,213.1000061,107390700,TSLA,-19.8999939,84.0,0.10444761904761905
2022-06-17,213.4333344,220.9700012,213.1966705,216.7599945,216.7599945,92641800,TSLA,3.659988400000003,57.0,-0.03220877192982456
2022-06-21,224.6033325,243.5766602,224.3333282,237.0366669,237.0366669,122793000,TSLA,20.276672399999995,88.0,0.1393625
2022-06-22,234.5033264,246.8333282,233.8266602,236.0866699,236.0866699,101107500,TSLA,-0.9499969999999962,98.0,0.1335938775510204
2022-06-23,237.906662,239.3166656,228.636673,235.0700073,235.0700073,104202600,TSLA,-1.0166626000000178,78.0,0.016585897435897435
2022-06-24,237.4700012,246.0666656,236.0866699,245.706665,245.706665,95770800,TSLA,10.6366577,54.0,0.12438148148148148
2022-06-27,249.3666687,252.0700073,242.5666656,244.9199982,244.9199982,89178300,TSLA,-0.7866667999999777,46.0,0.22153913043478263
2022-06-28,244.4833374,249.9700012,232.343338,232.6633301,232.6633301,90391200,TSLA,-12.256668100000013,68.0,0.18309117647058826
2022-06-29,230.5,231.1733398,222.2733307,228.4900055,228.4900055,82897200,TSLA,-4.173324600000001,80.0,0.14646625
2022-06-30,224.5099945,229.456665,218.863327,224.4733276,224.4733276,94600500,TSLA,-4.016677899999991,77.0,0.06885714285714287
2022-07-01,227.0,230.2299957,222.1199951,227.2633362,227.2633362,74460300,TSLA,2.790008599999993,76.0,0.14377763157894735
2022-07-05,223.0,233.1466675,216.1666718,233.0666656,233.0666656,84581100,TSLA,5.8033293999999955,86.0,0.07433837209302326
2022-07-06,230.7799988,234.5633392,227.1866608,231.7333374,231.7333374,71853600,TSLA,-1.3333281999999826,78.0,0.18986666666666666
2022-07-07,233.9199982,245.363327,232.2100067,244.543335,244.543335,81930600,TSLA,12.809997600000003,69.0,0.05511304347826087
2022-07-08,242.3333282,254.9799957,241.1600037,250.7633362,250.7633362,101854200,TSLA,6.2200011999999845,114.0,0.23464385964912282
2022-07-11,252.1033325,253.0633392,233.6266632,234.343338,234.343338,99241200,TSLA,-16.41999820000001,90.0,0.09615222222222222
2022-07-12,236.8466644,239.7733307,228.3699951,233.0700073,233.0700073,87930900,TSLA,-1.2733307000000025,77.0,0.08823376623376623
2022-07-13,225.5,242.0599976,225.0333405,237.0399933,237.0399933,97954500,TSLA,3.969986000000006,111.0,0.11516576576576577
2022-07-14,234.8966675,238.6533356,229.3333282,238.3133392,238.3133392,78557400,TSLA,1.2733459000000096,80.0,0.20509624999999998
2022-07-15,240.0,243.6233368,236.8899994,240.0666656,240.0666656,69683100,TSLA,1.7533263999999917,69.0,0.15350289855072463
2022-07-18,244.9366608,250.5166626,239.6033325,240.5466614,240.5466614,82537500,TSLA,0.47999580000001174,62.0,0.21384354838709677
2022-07-19,245.0,247.1399994,236.9766693,245.5299988,245.5299988,80890200,TSLA,4.983337399999982,91.0,0.0980989010989011
2022-07-20,246.7833405,250.6633301,243.4833374,247.5,247.5,88864200,TSLA,1.9700012000000129,269.0,0.09667955390334572
2022-07-21,255.1066742,273.2666626,254.8666687,271.706665,271.706665,142032300,TSLA,24.206664999999987,199.0,0.13189597989949747
2022-07-22,276.2200012,280.7866821,270.7133179,272.2433472,272.2433472,103472700,TSLA,0.5366822000000298,82.0,0.20349390243902438
2022-07-25,272.2166748,274.1466675,267.3999939,268.4333191,268.4333191,64073400,TSLA,-3.810028100000011,84.0,0.2365357142857143
2022-07-26,266.5133362,267.3099976,256.2633362,258.8599854,258.8599854,66820800,TSLA,-9.573333699999978,76.0,0.10254736842105262
2022-07-27,263.8099976,275.9266663,261.7900085,274.8200073,274.8200073,88110000,TSLA,15.960021899999958,63.0,0.13026031746031747
2022-07-28,280.0666809,283.2999878,272.7999878,280.8999939,280.8999939,84723000,TSLA,6.079986600000041,91.0,0.2876802197802198
2022-07-29,280.7000122,298.3200073,279.1000061,297.1499939,297.1499939,95313000,TSLA,16.25,106.0,0.19957075471698113
2022-08-01,301.2766724,311.8766785,295.0,297.2766724,297.2766724,117042900,TSLA,0.1266784999999686,93.0,0.15058064516129033
